,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Description,Precaution_1,Precaution_2,Precaution_3,Precaution_4
2099,Hepatitis B,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2100,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2101,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2102,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2103,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2104,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2105,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2106,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2107,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2108,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2109,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2110,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2111,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2112,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2113,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2114,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2115,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2116,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2117,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2118,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2119,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2120,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2121,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2122,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2123,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2124,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2125,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2126,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2127,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2128,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2129,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2130,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
2131,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",consult nearest hospital,vaccination,eat healthy,medication
